"skill_id","triggers","score","src_path"
"hunting-for-persistence-mechanisms-in-windows","hunting;for;persistence;mechanisms;in","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/hunting-for-persistence-mechanisms-in-windows/SKILL.md"
"hunting-for-registry-persistence-mechanisms","hunting;for;registry;persistence;mechanisms","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/hunting-for-registry-persistence-mechanisms/SKILL.md"
"hunting-for-scheduled-task-persistence","hunting;for;scheduled;task;persistence","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/hunting-for-scheduled-task-persistence/SKILL.md"
"hunting-for-suspicious-scheduled-tasks","hunting;for;suspicious;scheduled;tasks","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/hunting-for-suspicious-scheduled-tasks/SKILL.md"
"hunting-for-unusual-service-installations","hunting;for;unusual;service;installations","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/hunting-for-unusual-service-installations/SKILL.md"
"implementing-aws-config-rules-for-compliance","implementing;aws;config;rules;for","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-aws-config-rules-for-compliance/SKILL.md"
"implementing-aws-macie-for-data-classification","implementing;aws;macie;for;data","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-aws-macie-for-data-classification/SKILL.md"
"implementing-container-image-minimal-base-with-distroless","implementing;container;image;minimal;base","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-container-image-minimal-base-with-distroless/SKILL.md"
"implementing-file-integrity-monitoring-with-aide","implementing;file;integrity;monitoring;with","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-file-integrity-monitoring-with-aide/SKILL.md"
"implementing-gcp-vpc-firewall-rules","implementing;gcp;vpc;firewall;rules","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-gcp-vpc-firewall-rules/SKILL.md"
"implementing-log-forwarding-with-fluentd","implementing;log;forwarding;with;fluentd","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-log-forwarding-with-fluentd/SKILL.md"
"implementing-ot-incident-response-playbook","implementing;ot;incident;response;playbook","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-ot-incident-response-playbook/SKILL.md"
"implementing-privileged-session-monitoring","implementing;privileged;session;monitoring","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/implementing-privileged-session-monitoring/SKILL.md"
"incident-response-incident-response","incident;response;incident;response","4","src/antigravity-awesome-skills/skills/incident-response-incident-response/SKILL.md"
"monitoring-darkweb-sources","monitoring;darkweb;sources","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/monitoring-darkweb-sources/SKILL.md"
"monitoring-scada-modbus-traffic-anomalies","monitoring;scada;modbus;traffic;anomalies","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/monitoring-scada-modbus-traffic-anomalies/SKILL.md"
"performance-engineer","performance;engineer","4","src/antigravity-awesome-skills/skills/performance-engineer/SKILL.md"
"performing-aws-account-enumeration-with-scout-suite","performing;aws;account;enumeration;with","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/performing-aws-account-enumeration-with-scout-suite/SKILL.md"
"performing-dark-web-monitoring-for-threats","performing;dark;web;monitoring;for","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/performing-dark-web-monitoring-for-threats/SKILL.md"
"performing-deception-technology-deployment","performing;deception;technology;deployment","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/performing-deception-technology-deployment/SKILL.md"
"performing-privileged-account-access-review","performing;privileged;account;access;review","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/performing-privileged-account-access-review/SKILL.md"
"performing-service-account-audit","performing;service;account;audit","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/performing-service-account-audit/SKILL.md"
"performing-ssl-certificate-lifecycle-management","performing;ssl;certificate;lifecycle;management","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/performing-ssl-certificate-lifecycle-management/SKILL.md"
"performing-windows-artifact-analysis-with-eric-zimmerman-tools","performing;windows;artifact;analysis;with","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/performing-windows-artifact-analysis-with-eric-zimmerman-tools/SKILL.md"
"project-tooling","project;tooling","4","src/alinaqi-claude-bootstrap/skills/project-tooling/SKILL.md"
"prometheus-configuration","prometheus;configuration","4","src/antigravity-awesome-skills/skills/prometheus-configuration/SKILL.md"
"securing-aws-iam-permissions","securing;aws;iam;permissions","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/securing-aws-iam-permissions/SKILL.md"
"securing-azure-with-microsoft-defender","securing;azure;with;microsoft;defender","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/securing-azure-with-microsoft-defender/SKILL.md"
"securing-serverless-functions","securing;serverless;functions","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/securing-serverless-functions/SKILL.md"
"security-bluebook-builder","security;bluebook;builder","4","src/antigravity-awesome-skills/skills/security-bluebook-builder/SKILL.md"
"transcribe-video","transcribe;video","4","src/rameerez-claude-code-startup-skills/skills/transcribe-video/SKILL.md"
"vector-index-tuning","vector;index;tuning","4","src/antigravity-awesome-skills/skills/vector-index-tuning/SKILL.md"
